Euler1,Euler2,Euler3,n14,n14_noise,n16,n16_noise,n20,n20_noise,n24,n24_noise
42,35,35,0.005,2.79,0.005,7.189,0.005,1.822,0.003,1.06
42,35,42,0.008,1.078,0.005,3.572,0.005,2.037,0.006,1.778
42,35,49,0.004,4.294,0.006,3.458,0.007,4.105,0.002,5.889
42,35,56,0.006,1.797,0.005,2.814,0.005,3.69,0.005,2.527
42,35,63,0.005,3.614,0.008,3.665,0.001,1.625,0.001,1.527
42,35,70,0.002,2.762,0.002,2.538,0.005,3.479,0.003,1.666
42,35,77,0.005,3.692,0.005,4.129,0.006,3.086,0.007,2.229
42,35,84,0.002,3.512,0.001,2.53,0.005,1.839,0.001,4.047
42,35,91,0.001,4.316,0.002,2.241,0.0,2.735,0.007,1.175
42,35,98,0.004,0.952,0.0,7.24,0.005,1.938,0.004,2.475
42,35,105,0.007,6.582,0.001,0.247,0.001,1.985,0.002,1.455
42,35,112,0.007,4.971,0.0,1.383,0.007,6.124,0.006,1.236
42,35,119,0.006,3.407,0.007,4.845,0.005,2.303,0.005,4.767
42,35,126,0.005,2.772,0.005,4.72,0.001,2.819,0.007,5.53
42,35,133,0.007,3.383,0.007,1.7,0.006,4.055,0.001,2.972
42,35,140,0.005,2.505,0.006,3.96,0.007,4.264,0.005,1.934
42,35,147,0.005,5.113,0.007,1.87,0.005,4.757,0.006,1.363
42,35,154,0.002,7.038,0.007,3.984,0.001,2.86,0.002,2.442
42,35,161,0.006,3.121,0.001,0.726,0.005,5.695,0.005,0.979
42,35,168,0.003,5.212,0.002,2.532,0.001,3.57,0.001,1.394
42,35,175,0.003,0.268,0.001,3.717,0.001,1.651,0.004,2.712
42,42,0,0.001,2.379,0.006,4.247,0.001,1.794,0.005,2.308
42,42,7,0.003,2.289,0.004,2.692,0.004,1.408,0.003,0.661
42,42,14,0.005,4.011,0.004,5.809,0.004,3.265,0.006,0.704
42,42,21,0.004,2.702,0.003,3.001,0.003,0.858,0.003,1.33
42,42,28,0.002,1.856,0.006,3.027,0.004,0.501,0.004,2.583
42,42,35,0.004,2.327,0.003,1.3,0.004,1.24,0.004,2.526
42,42,42,0.001,2.012,0.003,3.18,0.004,3.068,0.005,3.252
42,42,49,0.006,4.411,0.002,4.236,0.005,3.379,0.004,1.121
42,42,56,0.001,1.491,0.005,1.905,0.002,1.769,0.004,1.624
42,42,63,0.006,1.342,0.001,2.019,0.001,0.86,0.003,3.222
42,42,70,0.005,6.794,0.004,0.789,0.004,2.673,0.005,2.381
42,42,77,0.006,5.679,0.006,5.456,0.004,1.124,0.004,1.924
42,42,84,0.004,1.933,0.002,2.918,0.004,3.297,0.005,1.314
42,42,91,0.003,2.011,0.004,3.296,0.003,1.343,0.003,2.783
42,42,98,0.006,5.088,0.006,2.626,0.004,3.871,0.004,1.41
42,42,105,0.004,2.062,0.005,5.207,0.004,3.366,0.002,0.71
42,42,112,0.004,4.666,0.005,1.23,0.006,6.163,0.004,1.055
42,42,119,0.004,6.108,0.005,0.873,0.006,4.443,0.004,1.361
42,42,126,0.004,4.624,0.004,2.94,0.001,1.811,0.004,1.253
42,42,133,0.001,2.132,0.002,4.501,0.004,2.014,0.005,1.312
42,42,140,0.006,4.016,0.004,4.1,0.004,1.841,0.006,1.065
42,42,147,0.003,2.628,0.005,7.008,0.004,2.536,0.005,0.373
42,42,154,0.005,4.207,0.002,1.587,0.003,2.284,0.004,1.95
42,42,161,0.005,2.686,0.006,0.823,0.004,1.712,0.005,1.019
42,42,168,0.004,2.257,0.006,1.027,0.002,1.505,0.003,2.355
42,42,175,0.005,2.635,0.005,3.747,0.006,5.092,0.006,3.454
42,49,0,0.004,3.865,0.005,4.267,0.002,1.08,0.004,1.3
42,49,7,0.005,3.376,0.004,2.306,0.005,1.847,0.004,3.884
42,49,14,0.003,2.07,0.002,3.156,0.005,1.518,0.005,3.354
42,49,21,0.006,0.96,0.002,1.072,0.005,4.821,0.001,2.026
42,49,28,0.004,1.481,0.005,1.04,0.004,1.171,0.005,2.453
42,49,35,0.004,1.611,0.006,1.384,0.004,2.619,0.004,1.502
42,49,42,0.001,5.355,0.004,2.321,0.004,4.198,0.004,2.405
42,49,49,0.005,1.155,0.004,4.398,0.004,1.385,0.002,1.86
42,49,56,0.001,2.736,0.003,3.061,0.001,5.803,0.005,1.088
42,49,63,0.004,4.652,0.003,1.651,0.004,1.659,0.003,1.964
42,49,70,0.001,1.178,0.004,2.457,0.005,2.461,0.005,1.437
42,49,77,0.005,6.188,0.004,1.873,0.004,5.647,0.001,3.107
42,49,84,0.002,1.485,0.005,3.519,0.003,2.679,0.004,2.479
42,49,91,0.003,5.252,0.005,2.572,0.004,3.971,0.002,1.487
42,49,98,0.004,1.952,0.003,1.552,0.003,2.364,0.004,3.413
42,49,105,0.003,1.972,0.005,5.013,0.004,2.657,0.002,7.829
42,49,112,0.005,4.36,0.004,7.113,0.004,1.319,0.005,1.788
42,49,119,0.003,6.107,0.003,3.709,0.001,3.693,0.002,3.757
42,49,126,0.005,1.584,0.004,1.134,0.003,1.536,0.004,1.109
42,49,133,0.001,2.413,0.005,2.484,0.005,2.483,0.004,2.41
42,49,140,0.005,1.762,0.004,2.146,0.004,2.782,0.004,0.967
42,49,147,0.002,2.382,0.003,1.877,0.003,1.425,0.004,1.289
42,49,154,0.004,3.117,0.003,0.135,0.004,2.326,0.002,1.854
42,49,161,0.001,4.364,0.004,1.112,0.003,1.533,0.005,1.263
42,49,168,0.005,0.534,0.004,2.132,0.004,2.254,0.003,2.26
42,49,175,0.003,3.739,0.004,3.458,0.004,1.069,0.004,0.881
42,56,0,0.004,3.764,0.003,3.229,0.004,1.35,0.004,1.119
42,56,7,0.003,2.516,0.003,3.712,0.004,2.453,0.002,1.166
42,56,14,0.003,3.75,0.004,3.772,0.003,0.866,0.004,2.659
42,56,21,0.004,2.466,0.002,2.475,0.004,1.314,0.003,2.258
42,56,28,0.003,2.991,0.001,2.816,0.002,3.821,0.005,1.031
42,56,35,0.003,3.966,0.003,3.475,0.004,3.42,0.003,2.978
42,56,42,0.003,3.083,0.002,1.405,0.003,2.085,0.003,1.449
42,56,49,0.003,2.565,0.005,1.897,0.004,2.908,0.004,2.15
42,56,56,0.003,2.176,0.001,2.4,0.003,3.368,0.002,2.706
42,56,63,0.003,1.288,0.004,1.853,0.003,1.271,0.005,1.491
42,56,70,0.003,3.205,0.002,1.944,0.004,1.997,0.004,3.672
42,56,77,0.004,1.528,0.005,2.633,0.002,1.466,0.003,1.777
42,56,84,0.004,2.132,0.002,0.369,0.004,1.045,0.004,0.964
42,56,91,0.003,3.132,0.004,2.852,0.002,0.977,0.003,2.005
42,56,98,0.003,2.441,0.003,2.379,0.004,1.717,0.004,2.85
42,56,105,0.002,2.909,0.003,3.517,0.003,1.028,0.002,4.776
42,56,112,0.003,2.646,0.003,2.713,0.004,2.733,0.003,3.948
42,56,119,0.004,3.133,0.004,2.604,0.003,2.987,0.004,3.113
42,56,126,0.003,1.594,0.004,3.469,0.003,2.303,0.003,2.02
42,56,133,0.004,4.143,0.004,1.779,0.004,1.729,0.005,1.921
42,56,140,0.003,3.858,0.003,2.961,0.002,2.371,0.003,2.403
42,56,147,0.004,1.097,0.004,1.42,0.004,1.999,0.003,2.089
42,56,154,0.004,2.526,0.004,4.655,0.002,0.644,0.004,1.767
42,56,161,0.002,2.923,0.004,2.057,0.005,1.626,0.002,2.518
42,56,168,0.004,2.329,0.003,3.657,0.003,0.777,0.004,1.656
42,56,175,0.003,1.351,0.004,1.407,0.004,1.235,0.004,1.972
42,63,0,0.003,2.362,0.003,3.525,0.004,1.76,0.004,1.669
42,63,7,0.004,0.857,0.003,1.821,0.003,1.443,0.003,1.028
42,63,14,0.004,2.685,0.003,1.124,0.003,1.833,0.003,2.23
42,63,21,0.003,3.381,0.002,2.192,0.002,2.966,0.003,0.808
42,63,28,0.003,1.726,0.003,2.231,0.004,2.489,0.004,4.046
42,63,35,0.004,2.693,0.004,2.304,0.003,7.538,0.003,1.057
42,63,42,0.003,0.756,0.003,4.273,0.003,3.612,0.003,4.804
42,63,49,0.004,3.061,0.003,0.85,0.004,4.566,0.003,2.689
42,63,56,0.004,3.01,0.002,0.642,0.004,3.673,0.003,1.301
42,63,63,0.003,4.092,0.002,0.858,0.003,0.772,0.003,3.773
42,63,70,0.004,3.206,0.003,3.542,0.003,4.075,0.004,2.01
42,63,77,0.004,2.707,0.003,1.21,0.003,1.23,0.003,1.178
42,63,84,0.002,2.97,0.003,2.076,0.002,3.209,0.003,1.839
42,63,91,0.004,0.797,0.003,1.35,0.004,1.681,0.004,0.971
42,63,98,0.003,5.503,0.003,2.105,0.003,1.123,0.003,2.632
42,63,105,0.004,2.802,0.003,1.868,0.003,2.321,0.003,2.036
42,63,112,0.002,3.237,0.002,3.838,0.004,4.164,0.003,3.524
42,63,119,0.003,1.867,0.003,1.406,0.004,3.21,0.003,1.7
42,63,126,0.003,4.138,0.002,0.652,0.003,2.547,0.004,1.01
42,63,133,0.003,3.959,0.003,2.741,0.003,2.528,0.002,2.622
42,63,140,0.004,3.262,0.004,2.682,0.003,3.346,0.004,1.443
42,63,147,0.003,1.498,0.003,6.306,0.002,1.634,0.002,4.672
42,63,154,0.003,1.805,0.004,4.285,0.004,3.165,0.004,2.34
42,63,161,0.004,5.085,0.003,3.621,0.003,1.346,0.003,2.081
42,63,168,0.003,3.566,0.003,5.012,0.001,1.469,0.002,1.431
42,63,175,0.002,4.327,0.002,1.159,0.004,1.662,0.004,3.058
42,70,0,0.002,1.527,0.003,6.232,0.003,2.391,0.002,0.921
42,70,7,0.004,4.884,0.003,3.544,0.004,3.825,0.004,2.143
42,70,14,0.004,2.782,0.002,1.542,0.003,5.811,0.004,1.254
42,70,21,0.003,0.455,0.004,3.742,0.003,1.315,0.003,4.304
42,70,28,0.003,5.102,0.003,2.713,0.003,4.193,0.003,1.075
42,70,35,0.003,1.088,0.002,1.025,0.003,3.902,0.003,1.783
42,70,42,0.003,4.452,0.004,1.478,0.003,1.056,0.004,3.58
42,70,49,0.004,2.617,0.003,2.541,0.003,0.682,0.003,2.745
42,70,56,0.003,1.592,0.002,3.358,0.002,1.458,0.003,2.458
42,70,63,0.003,2.635,0.004,3.304,0.003,0.806,0.002,0.714
42,70,70,0.003,5.917,0.003,1.657,0.003,5.411,0.003,1.997
42,70,77,0.004,3.655,0.003,3.956,0.002,2.238,0.002,2.279
42,70,84,0.002,3.136,0.003,0.851,0.003,2.849,0.003,0.599
42,70,91,0.003,3.419,0.003,1.856,0.003,1.074,0.003,1.47
42,70,98,0.003,4.794,0.002,2.012,0.003,3.505,0.002,2.336
42,70,105,0.004,2.424,0.004,4.276,0.003,1.025,0.003,2.018
42,70,112,0.003,2.769,0.004,3.162,0.003,1.488,0.003,1.538
42,70,119,0.003,2.703,0.002,7.165,0.003,2.614,0.003,5.079
42,70,126,0.002,1.574,0.004,1.382,0.003,0.712,0.003,1.22
42,70,133,0.003,6.436,0.003,4.849,0.003,2.029,0.003,2.274
42,70,140,0.004,1.491,0.003,3.064,0.002,2.475,0.003,2.402
42,70,147,0.003,4.443,0.003,2.564,0.003,2.521,0.004,5.572
42,70,154,0.003,1.304,0.003,5.046,0.003,1.687,0.003,3.355
42,70,161,0.003,4.572,0.003,4.556,0.004,2.549,0.004,0.862
42,70,168,0.001,3.946,0.003,2.89,0.003,2.085,0.002,1.369
42,70,175,0.003,2.382,0.004,6.146,0.002,1.705,0.003,0.912
42,77,0,0.003,2.245,0.002,1.261,0.003,3.458,0.002,1.786
42,77,7,0.004,1.148,0.004,3.462,0.004,2.225,0.003,1.732
42,77,14,0.004,2.061,0.003,5.578,0.002,6.544,0.003,4.218
42,77,21,0.003,5.96,0.002,3.128,0.003,6.039,0.003,0.548
42,77,28,0.002,8.238,0.003,9.157,0.004,2.976,0.002,3.866
42,77,35,0.002,2.222,0.003,5.308,0.002,2.706,0.003,0.987
42,77,42,0.003,0.903,0.002,6.426,0.003,8.646,0.003,4.771
42,77,49,0.004,10.68,0.003,4.276,0.004,6.108,0.003,4.444
42,77,56,0.004,2.305,0.003,0.912,0.001,5.091,0.003,3.624
42,77,63,0.004,9.773,0.003,3.714,0.003,3.028,0.002,3.166
42,77,70,0.003,6.464,0.002,1.54,0.004,2.147,0.003,1.773
42,77,77,0.003,6.044,0.004,6.656,0.003,3.193,0.003,2.53
42,77,84,0.003,2.221,0.003,4.869,0.003,2.414,0.003,3.643
42,77,91,0.003,5.366,0.003,13.992,0.004,3.812,0.003,1.136
42,77,98,0.003,3.624,0.004,5.749,0.002,1.528,0.002,7.9
42,77,105,0.004,1.333,0.003,5.379,0.003,3.031,0.003,7.049
42,77,112,0.004,8.411,0.004,7.082,0.004,3.891,0.003,3.867
42,77,119,0.003,5.435,0.003,2.771,0.001,1.598,0.003,2.087
42,77,126,0.004,7.119,0.003,4.281,0.003,3.764,0.003,1.053
42,77,133,0.003,6.532,0.003,2.44,0.004,1.378,0.002,2.267
42,77,140,0.003,7.799,0.003,8.697,0.003,4.574,0.003,9.81
42,77,147,0.004,4.151,0.003,2.571,0.003,3.023,0.003,2.548
42,77,154,0.004,5.138,0.003,7.475,0.004,2.352,0.003,3.114
42,77,161,0.003,2.547,0.003,8.873,0.003,1.056,0.003,1.728
42,77,168,0.002,3.433,0.003,1.206,0.003,7.102,0.003,8.444
42,77,175,0.003,5.248,0.003,2.25,0.003,5.001,0.003,2.047
42,84,0,0.003,2.993,0.004,6.124,0.002,10.885,0.002,5.611
42,84,7,0.005,20.205,0.003,16.268,0.003,5.253,0.003,26.112
42,84,14,0.006,5.145,0.002,7.553,0.003,16.309,0.003,0.708
42,84,21,0.006,18.991,0.005,3.573,0.006,10.567,0.003,2.833
42,84,28,0.01,8.581,0.004,6.795,0.003,12.717,0.003,7.687
42,84,35,0.008,8.548,0.003,2.688,0.003,4.126,0.003,7.323
42,84,42,0.007,0.785,0.003,8.736,0.004,10.567,0.003,0.604
42,84,49,0.004,4.38,0.004,7.632,0.004,2.771,0.005,2.123
42,84,56,0.002,6.355,0.005,2.899,0.003,9.066,0.004,15.321
42,84,63,0.002,10.412,0.006,10.782,0.002,23.11,0.004,7.589
42,84,70,0.003,6.841,0.004,19.009,0.004,4.046,0.006,17.803
42,84,77,0.006,7.504,0.003,15.942,0.004,2.159,0.006,10.206
42,84,84,0.003,8.632,0.005,20.49,0.005,8.302,0.006,14.484
42,84,91,0.003,13.748,0.004,5.845,0.004,9.108,0.003,3.429
42,84,98,0.007,3.312,0.003,14.967,0.003,10.018,0.004,2.188
42,84,105,0.007,5.571,0.002,2.227,0.003,8.857,0.004,4.529
42,84,112,0.008,3.699,0.004,2.446,0.003,3.783,0.003,3.707
42,84,119,0.007,9.707,0.006,13.783,0.004,9.861,0.003,22.507
42,84,126,0.006,8.687,0.003,6.697,0.002,4.377,0.002,14.269
42,84,133,0.005,5.906,0.003,4.048,0.003,7.447,0.002,9.172
42,84,140,0.004,6.43,0.003,4.129,0.003,13.354,0.002,1.849
42,84,147,0.002,21.907,0.003,6.024,0.004,2.321,0.003,9.743
42,84,154,0.003,3.171,0.006,6.491,0.004,1.703,0.005,1.81
42,84,161,0.002,8.926,0.002,1.508,0.003,3.296,0.003,1.632
42,84,168,0.009,22.87,0.002,2.154,0.002,9.93,0.004,6.409
42,84,175,0.004,4.232,0.004,3.632,0.003,10.948,0.004,16.984
49,0,0,0.0,12.457,0.249,8.831,0.0,17.482,0.275,9.017
49,0,7,0.0,12.926,0.318,14.547,0.0,11.979,0.25,10.084
49,0,14,0.0,4.294,0.0,3.076,0.306,9.796,0.0,10.523
49,0,21,0.323,9.475,0.0,10.366,0.0,7.869,0.242,13.845
49,0,28,0.0,21.385,0.231,11.521,0.0,13.073,0.0,0.724
49,0,35,0.0,6.657,0.0,16.502,0.0,0.505,0.0,7.287
49,0,42,0.0,10.893,0.0,17.143,0.0,9.321,0.313,14.064
49,0,49,0.0,5.28,0.0,10.325,0.0,19.267,0.287,4.371
49,0,56,0.0,11.492,0.0,13.961,0.0,0.988,0.0,9.927
49,0,63,0.0,8.57,0.0,12.657,0.0,11.408,0.259,0.439
49,0,70,0.339,13.09,0.0,8.429,0.0,9.78,0.253,8.419
49,0,77,0.087,11.399,0.332,13.054,0.0,16.853,0.0,13.27
49,0,84,0.0,16.139,0.265,1.471,0.0,13.84,0.265,0.182
49,0,91,0.0,6.085,0.0,13.199,0.0,2.755,0.0,17.662
49,0,98,0.0,2.219,0.0,11.655,0.263,12.185,0.0,14.434
49,0,105,0.0,0.705,0.377,3.834,0.333,4.689,0.25,12.377
49,0,112,0.0,16.404,0.278,11.627,0.0,0.817,0.0,1.254
49,0,119,0.0,10.809,0.0,10.316,0.342,0.455,0.0,0.168
49,0,126,0.0,13.652,0.354,0.115,0.0,10.314,0.281,1.494
49,0,133,0.0,6.219,0.0,7.202,0.0,14.196,0.0,0.203
49,0,140,0.0,10.126,0.0,4.557,0.0,12.467,0.0,4.328
49,0,147,0.0,15.176,0.0,3.702,0.0,9.909,0.261,0.556
49,0,154,0.359,15.959,0.284,9.751,0.264,10.009,0.265,11.27
49,0,161,0.0,0.781,0.0,9.523,0.0,7.636,0.247,13.517
49,0,168,0.0,0.35,0.0,2.004,0.0,4.656,0.287,0.084
49,0,175,0.0,7.269,0.287,9.284,0.455,8.802,0.28,5.419
49,7,0,0.01,9.671,0.003,9.19,0.003,6.327,0.003,6.101
49,7,7,0.015,8.897,0.004,1.917,0.003,10.245,1.073,11.258
49,7,14,0.257,6.647,0.004,11.766,0.003,5.832,0.003,7.054
49,7,21,0.868,8.17,0.006,12.297,0.027,8.124,0.003,3.748
49,7,28,0.007,4.876,0.001,5.578,0.003,3.565,0.002,7.272
49,7,35,0.025,6.284,0.028,5.099,0.002,5.85,0.003,10.007
49,7,42,0.004,10.6,0.001,4.689,0.003,4.75,0.01,5.207
49,7,49,0.002,11.324,0.013,7.419,0.003,2.174,0.002,3.95
49,7,56,0.002,5.575,0.003,8.65,0.001,10.139,0.002,13.124
49,7,63,0.015,3.937,0.006,9.008,0.004,10.38,0.002,7.013
49,7,70,0.011,6.97,0.003,7.89,0.002,5.939,0.002,6.146
49,7,77,0.004,10.307,0.005,5.332,0.003,5.807,0.003,6.779
49,7,84,0.053,7.065,0.284,10.999,0.002,2.956,0.002,10.165
49,7,91,0.008,5.384,0.003,10.452,0.003,7.897,0.002,7.006
49,7,98,0.051,4.254,0.001,10.563,0.03,12.163,0.002,8.736
49,7,105,0.004,5.119,0.005,9.019,0.001,6.039,0.002,4.45
49,7,112,0.005,2.795,0.006,3.876,0.003,7.794,0.004,1.487
49,7,119,0.011,6.543,0.006,7.31,0.006,4.875,0.003,3.957
49,7,126,0.044,8.072,0.019,7.673,0.004,5.17,0.002,2.579
49,7,133,0.024,7.484,0.001,3.091,0.003,4.817,0.002,8.705
49,7,140,0.005,9.702,0.001,7.004,0.005,5.7,0.002,5.873
49,7,147,0.013,10.436,0.245,13.327,0.002,6.891,0.003,8.17
49,7,154,0.034,6.369,0.011,9.645,0.004,7.002,0.002,4.821
49,7,161,0.376,5.415,0.049,6.525,0.002,7.356,0.006,7.012
49,7,168,0.002,6.238,0.004,3.031,0.002,10.599,0.003,4.876
49,7,175,0.013,6.147,0.002,5.622,0.01,12.895,0.005,5.717
49,14,0,0.015,5.157,0.001,1.692,0.022,2.587,0.002,10.675
49,14,7,0.001,1.08,0.004,10.054,0.002,5.638,0.001,6.699
49,14,14,0.009,2.199,0.002,10.641,0.006,7.585,0.001,9.043
49,14,21,0.009,9.711,0.002,8.161,0.001,9.765,0.002,7.538
49,14,28,0.004,5.555,0.003,10.088,0.006,4.272,0.001,10.636
49,14,35,0.001,10.724,0.003,9.273,0.002,4.35,0.001,5.32
49,14,42,0.002,6.6,0.007,8.664,0.001,7.961,0.001,3.096
49,14,49,0.014,2.332,0.004,9.325,0.003,7.067,0.002,2.489
49,14,56,0.007,11.659,0.002,3.589,0.002,9.299,0.001,2.712
49,14,63,0.009,8.875,0.001,4.515,0.006,8.977,0.001,6.971
49,14,70,0.001,4.064,0.001,8.991,0.005,0.904,0.002,8.729
49,14,77,0.001,5.131,0.002,5.998,0.006,4.729,0.001,5.163
49,14,84,0.001,10.045,0.002,10.221,0.001,2.485,0.001,2.154
49,14,91,0.003,3.08,0.001,3.693,0.003,9.176,0.001,6.759
49,14,98,0.002,8.037,0.002,3.987,0.002,9.752,0.002,4.337
49,14,105,0.013,12.493,0.004,3.446,0.001,5.997,0.001,2.717
49,14,112,0.002,7.547,0.002,9.156,0.001,4.089,0.003,5.98
49,14,119,0.002,3.817,0.001,10.673,0.002,10.081,0.001,8.276
49,14,126,0.006,1.634,0.006,10.286,0.004,6.394,0.001,2.814
49,14,133,0.003,11.401,0.001,1.044,0.002,9.379,0.001,10.399
49,14,140,0.014,3.795,0.001,3.674,0.004,7.711,0.002,9.281
49,14,147,0.001,10.525,0.001,7.455,0.001,4.808,0.001,9.902
49,14,154,0.01,3.605,0.003,8.834,0.002,7.251,0.001,5.635
49,14,161,0.004,10.086,0.001,7.293,0.002,2.135,0.002,4.546
49,14,168,0.001,1.683,0.002,7.494,0.001,6.138,0.002,8.183
49,14,175,0.001,6.09,0.007,10.137,0.017,11.743,0.006,10.668
49,21,0,0.001,4.998,0.002,4.526,0.012,5.224,0.008,15.747
49,21,7,0.001,12.389,0.012,3.404,0.002,1.787,0.004,3.692
49,21,14,0.005,9.571,0.004,12.088,0.006,6.89,0.008,4.621
49,21,21,0.011,0.725,0.005,6.294,0.008,5.555,0.007,3.933
49,21,28,0.005,7.647,0.006,4.023,0.003,7.425,0.001,3.619
49,21,35,0.008,6.716,0.013,6.319,0.001,1.787,0.002,4.032
49,21,42,0.003,5.279,0.007,3.297,0.016,13.551,0.004,4.84
49,21,49,0.005,2.02,0.005,1.558,0.002,2.21,0.001,6.512
49,21,56,0.001,7.066,0.0,7.465,0.001,3.643,0.0,4.558
49,21,63,0.015,5.55,0.002,1.609,0.008,3.641,0.009,1.928
49,21,70,0.002,4.519,0.012,3.214,0.001,2.39,0.006,3.415
49,21,77,0.012,7.009,0.008,12.415,0.001,5.253,0.001,13.687
49,21,84,0.002,5.499,0.009,1.401,0.009,3.861,0.01,5.478
49,21,91,0.0,2.018,0.013,6.23,0.003,2.368,0.004,4.054
49,21,98,0.001,7.967,0.008,5.916,0.001,10.467,0.001,8.514
49,21,105,0.008,9.394,0.001,13.802,0.009,13.363,0.009,4.942
49,21,112,0.017,12.449,0.0,13.713,0.004,1.69,0.002,7.167
49,21,119,0.003,1.163,0.015,6.184,0.001,2.098,0.001,3.167
49,21,126,0.01,6.992,0.001,3.152,0.007,2.957,0.006,3.229
49,21,133,0.004,4.046,0.008,10.804,0.001,6.412,0.001,7.603
49,21,140,0.007,13.762,0.009,4.175,0.001,2.922,0.001,7.494
49,21,147,0.001,6.561,0.007,3.365,0.007,7.287,0.003,2.651
49,21,154,0.013,14.149,0.002,6.481,0.007,6.382,0.005,4.174
49,21,161,0.01,11.839,0.001,6.059,0.001,4.828,0.001,2.557
49,21,168,0.012,8.247,0.001,2.28,0.007,2.963,0.007,3.559
49,21,175,0.003,9.105,0.004,1.377,0.011,5.355,0.007,1.985
49,28,0,0.003,9.575,0.009,4.249,0.01,2.493,0.007,1.626
49,28,7,0.007,6.157,0.006,4.362,0.003,1.843,0.003,3.947
49,28,14,0.004,7.306,0.001,2.33,0.001,4.027,0.008,3.63
49,28,21,0.008,6.404,0.01,0.395,0.007,1.878,0.01,1.169
49,28,28,0.01,6.549,0.003,5.515,0.005,5.068,0.01,2.574
49,28,35,0.003,3.137,0.01,2.902,0.009,1.047,0.004,1.744
49,28,42,0.005,5.201,0.001,2.353,0.008,5.641,0.007,1.659
49,28,49,0.003,2.423,0.006,3.321,0.005,5.169,0.0,2.904
49,28,56,0.006,4.002,0.002,3.831,0.004,1.164,0.002,1.643
49,28,63,0.01,1.479,0.007,3.25,0.002,5.26,0.004,2.407
49,28,70,0.001,7.446,0.002,1.998,0.009,3.772,0.008,2.031
49,28,77,0.006,4.184,0.007,4.184,0.002,3.893,0.002,1.266
49,28,84,0.008,4.747,0.0,1.436,0.007,2.327,0.004,2.254
49,28,91,0.001,3.055,0.004,3.432,0.001,3.807,0.007,4.34
49,28,98,0.006,2.148,0.001,8.378,0.007,1.556,0.002,5.791
49,28,105,0.009,6.106,0.003,10.856,0.01,0.932,0.01,2.974
49,28,112,0.008,2.024,0.008,7.2,0.001,3.133,0.005,4.883
49,28,119,0.008,5.133,0.007,1.259,0.003,1.42,0.009,1.991
49,28,126,0.001,4.653,0.003,1.513,0.003,6.552,0.007,1.031
49,28,133,0.009,2.622,0.001,2.696,0.009,18.662,0.002,3.555
49,28,140,0.006,4.325,0.005,4.972,0.002,2.526,0.002,3.317
49,28,147,0.003,3.102,0.001,4.068,0.006,3.45,0.009,2.34
49,28,154,0.011,1.284,0.002,2.77,0.001,1.693,0.004,2.609
49,28,161,0.001,3.399,0.006,6.77,0.006,4.253,0.002,2.726
49,28,168,0.008,4.967,0.01,4.97,0.011,2.88,0.004,5.372
49,28,175,0.004,2.888,0.009,5.166,0.001,4.354,0.002,0.166
49,35,0,0.008,4.026,0.002,3.095,0.005,1.602,0.006,7.48
49,35,7,0.006,6.35,0.005,4.977,0.006,3.135,0.007,1.076
49,35,14,0.007,4.085,0.006,2.927,0.005,5.653,0.006,2.869
49,35,21,0.002,5.418,0.004,2.353,0.001,2.028,0.003,1.829
49,35,28,0.002,1.882,0.008,1.195,0.005,3.715,0.005,2.224
49,35,35,0.005,3.87,0.008,3.076,0.006,4.272,0.001,1.822
49,35,42,0.007,2.229,0.006,5.95,0.006,6.931,0.003,1.142
49,35,49,0.006,1.378,0.007,3.146,0.006,1.643,0.009,3.469
49,35,56,0.007,2.585,0.005,3.172,0.004,1.307,0.003,1.377
49,35,63,0.007,6.761,0.003,0.206,0.007,2.651,0.008,2.445
49,35,70,0.004,3.533,0.001,1.077,0.003,3.685,0.003,3.557
49,35,77,0.003,1.296,0.002,5.407,0.007,1.74,0.006,1.164
49,35,84,0.007,2.966,0.001,3.56,0.007,2.742,0.006,5.458
49,35,91,0.003,1.249,0.004,6.389,0.004,1.583,0.002,3.334
49,35,98,0.001,2.564,0.005,2.139,0.006,1.22,0.007,2.216
49,35,105,0.003,2.53,0.006,3.554,0.004,5.65,0.003,2.265
49,35,112,0.004,3.983,0.008,1.387,0.004,5.631,0.004,1.156
49,35,119,0.001,4.777,0.005,5.017,0.001,1.739,0.005,0.676
49,35,126,0.007,3.481,0.004,2.375,0.006,5.362,0.006,1.128
49,35,133,0.007,2.504,0.008,2.643,0.003,2.293,0.004,3.762
49,35,140,0.005,4.606,0.003,4.556,0.007,2.63,0.001,1.29
49,35,147,0.006,7.196,0.008,4.124,0.006,1.439,0.005,3.641
49,35,154,0.006,4.606,0.002,3.833,0.004,2.997,0.006,1.557
49,35,161,0.005,4.952,0.003,6.252,0.006,2.158,0.004,1.476
49,35,168,0.006,1.474,0.006,4.132,0.004,3.656,0.007,1.553
49,35,175,0.007,2.259,0.004,2.273,0.004,4.021,0.003,7.525
49,42,0,0.007,2.186,0.003,3.387,0.003,2.302,0.007,5.602
49,42,7,0.002,3.478,0.006,2.835,0.003,2.888,0.006,3.292
49,42,14,0.003,2.031,0.006,3.97,0.003,3.252,0.003,0.777
49,42,21,0.004,3.765,0.004,1.541,0.006,2.339,0.004,0.527
49,42,28,0.006,4.492,0.004,0.998,0.003,2.401,0.007,2.523
49,42,35,0.004,1.082,0.005,2.99,0.003,4.303,0.002,3.404
49,42,42,0.006,3.918,0.006,2.601,0.005,4.054,0.006,3.195
49,42,49,0.005,1.666,0.001,3.349,0.006,2.947,0.003,3.193
