Euler1,Euler2,Euler3,n14,n14_noise,n16,n16_noise,n20,n20_noise,n24,n24_noise
42,84,7,0.006,1.487,0.003,13.766,0.003,1.27,0.004,2.061
42,84,14,0.005,0.867,0.002,3.296,0.003,2.424,0.003,2.071
42,84,21,0.005,10.892,0.003,4.933,0.005,3.794,0.003,2.501
42,84,28,0.008,8.625,0.004,3.859,0.003,5.935,0.002,1.322
42,84,35,0.009,3.242,0.003,1.941,0.004,0.958,0.003,6.094
42,84,42,0.007,2.212,0.003,1.247,0.004,1.526,0.003,5.069
42,84,49,0.003,4.756,0.005,0.602,0.004,3.752,0.005,3.736
42,84,56,0.002,1.091,0.006,7.071,0.003,4.713,0.004,3.568
42,84,63,0.002,14.914,0.005,8.19,0.002,1.203,0.004,17.811
42,84,70,0.004,5.492,0.004,4.753,0.005,1.847,0.007,0.872
42,84,77,0.005,6.037,0.003,0.779,0.004,0.739,0.007,9.069
42,84,84,0.003,3.74,0.006,9.422,0.006,3.15,0.006,2.09
42,84,91,0.003,1.31,0.004,0.754,0.004,2.455,0.003,3.512
42,84,98,0.007,3.108,0.003,6.378,0.003,6.125,0.004,4.873
42,84,105,0.007,15.706,0.002,2.88,0.003,2.843,0.004,0.368
42,84,112,0.005,2.058,0.003,4.775,0.003,2.233,0.003,1.522
42,84,119,0.006,1.334,0.006,5.852,0.004,1.509,0.003,3.612
42,84,126,0.006,9.298,0.003,1.77,0.002,3.999,0.003,6.42
42,84,133,0.005,4.788,0.004,5.134,0.004,5.766,0.002,4.93
42,84,140,0.003,1.841,0.004,2.891,0.003,4.714,0.002,4.261
42,84,147,0.004,7.104,0.004,3.112,0.003,0.808,0.003,3.983
42,84,154,0.003,10.069,0.006,16.109,0.004,3.222,0.005,3.922
42,84,161,0.002,1.032,0.002,2.647,0.003,1.348,0.003,2.344
42,84,168,0.009,1.818,0.002,4.865,0.002,3.197,0.004,9.117
42,84,175,0.002,9.748,0.004,1.899,0.003,2.154,0.004,1.263
49,0,0,0.0,2.345,0.0,1.385,0.296,5.549,0.276,0.016
49,0,7,0.0,2.372,0.0,5.704,0.0,3.694,0.253,0.393
49,0,14,0.357,4.771,0.0,4.781,0.0,0.951,0.0,10.883
49,0,21,0.0,10.284,0.0,10.047,0.277,0.139,0.286,10.235
49,0,28,0.0,6.348,0.0,0.571,0.0,7.334,0.0,6.669
49,0,35,0.0,0.406,0.0,7.857,0.27,8.733,0.0,0.569
49,0,42,0.0,5.077,0.0,2.818,0.0,0.046,0.261,0.605
49,0,49,0.221,10.779,0.293,11.521,0.0,8.712,0.0,2.371
49,0,56,0.0,8.918,0.0,5.715,0.257,0.078,0.0,0.506
49,0,63,0.0,2.641,0.292,8.733,0.0,4.128,0.0,5.148
49,0,70,0.287,5.128,0.272,10.781,0.346,6.832,0.284,5.738
49,0,77,0.0,0.534,0.0,0.681,0.385,11.459,0.0,6.105
49,0,84,0.276,2.438,0.365,4.764,0.0,0.012,0.0,3.229
49,0,91,0.0,0.486,0.0,10.283,0.0,0.201,0.26,8.512
49,0,98,0.0,10.375,0.259,0.614,0.0,8.774,0.228,5.689
49,0,105,0.39,0.245,0.0,2.697,0.0,7.548,0.0,8.869
49,0,112,0.0,2.78,0.299,14.989,0.0,3.833,0.25,10.923
49,0,119,0.0,8.369,0.0,0.28,0.0,6.861,0.267,1.914
49,0,126,0.0,4.766,0.267,10.525,0.337,3.726,0.276,7.586
49,0,133,0.0,4.127,0.0,5.457,0.256,1.139,0.284,6.644
49,0,140,0.0,11.814,0.358,4.742,0.0,7.73,0.267,9.226
49,0,147,0.0,5.543,0.405,7.468,0.0,2.622,0.0,6.549
49,0,154,0.0,0.209,0.258,5.779,0.267,9.633,0.0,10.452
49,0,161,0.0,7.112,0.343,11.16,0.0,8.63,0.0,4.858
49,0,168,0.0,4.881,0.291,6.764,0.252,4.842,0.276,11.434
49,0,175,0.169,7.813,0.0,0.516,0.0,7.167,0.327,2.419
49,7,0,0.001,3.377,0.001,7.071,0.004,1.877,0.003,2.13
49,7,7,0.096,7.0,0.011,3.24,0.003,7.016,0.003,4.889
49,7,14,0.0,6.52,0.014,4.077,0.02,2.258,0.008,6.073
49,7,21,0.113,4.98,0.014,8.845,0.003,9.197,0.002,4.527
49,7,28,0.011,5.443,0.004,5.909,0.003,5.556,0.002,4.54
49,7,35,0.017,7.156,0.002,3.27,0.003,5.536,0.003,7.015
49,7,42,0.004,5.157,0.001,2.111,0.003,7.003,0.003,7.006
49,7,49,0.005,4.009,0.052,2.097,0.004,3.756,0.002,7.86
49,7,56,0.004,5.11,0.007,5.173,0.004,2.872,0.003,4.473
49,7,63,0.02,4.489,0.643,5.375,0.0,5.046,0.003,7.025
49,7,70,0.005,8.288,0.008,1.485,0.012,3.944,0.001,6.769
49,7,77,0.019,7.005,0.002,3.925,0.036,5.078,0.002,4.624
49,7,84,0.004,5.656,0.031,4.469,0.002,4.181,0.003,6.679
49,7,91,0.13,3.688,0.005,0.518,0.096,6.349,0.014,0.536
49,7,98,0.017,4.746,0.005,4.797,0.003,2.214,0.003,4.696
49,7,105,0.006,7.085,0.005,9.732,0.571,5.454,0.002,3.742
49,7,112,0.003,5.109,0.003,7.005,0.006,5.025,0.014,3.167
49,7,119,0.003,3.942,0.003,4.961,0.004,5.381,0.002,4.187
49,7,126,0.731,5.353,0.006,4.267,0.005,3.072,0.013,7.001
49,7,133,0.015,4.648,0.004,4.616,0.006,4.817,0.005,2.547
49,7,140,0.707,7.233,0.015,1.453,0.014,5.038,0.002,4.601
49,7,147,0.028,4.2,0.032,5.019,0.029,3.478,0.002,1.709
49,7,154,0.008,2.792,0.003,6.111,0.003,5.548,0.012,6.539
49,7,161,0.016,1.145,0.017,5.2,0.013,2.568,0.002,3.665
49,7,168,0.584,3.048,0.01,5.979,0.003,5.504,0.002,2.918
49,7,175,0.727,6.594,0.003,4.565,0.005,5.55,0.006,2.86
49,14,0,0.015,2.307,0.001,1.754,0.019,4.136,0.002,7.97
49,14,7,0.002,4.561,0.004,0.604,0.002,1.758,0.002,1.998
49,14,14,0.01,3.923,0.001,2.572,0.007,3.663,0.001,1.874
49,14,21,0.005,9.156,0.002,2.282,0.001,9.538,0.004,8.51
49,14,28,0.001,0.96,0.001,3.945,0.004,4.622,0.001,4.794
49,14,35,0.009,1.811,0.004,2.658,0.001,6.351,0.001,6.749
49,14,42,0.001,1.738,0.004,6.399,0.001,4.23,0.002,3.911
49,14,49,0.007,9.942,0.001,3.066,0.002,1.124,0.001,6.563
49,14,56,0.012,9.21,0.004,2.209,0.002,1.575,0.002,7.732
49,14,63,0.009,10.524,0.002,3.086,0.005,4.735,0.001,1.329
49,14,70,0.006,6.153,0.001,2.125,0.01,2.227,0.002,1.977
49,14,77,0.001,9.172,0.002,0.746,0.004,5.241,0.001,4.477
49,14,84,0.002,4.296,0.001,2.737,0.001,2.421,0.001,2.434
49,14,91,0.011,5.62,0.001,4.659,0.002,6.295,0.001,1.35
49,14,98,0.002,4.238,0.001,3.081,0.001,5.825,0.002,3.46
49,14,105,0.014,3.392,0.004,3.987,0.001,0.432,0.001,2.014
49,14,112,0.005,2.55,0.001,2.291,0.001,5.076,0.003,2.207
49,14,119,0.001,9.284,0.001,5.192,0.002,3.617,0.001,1.365
49,14,126,0.004,4.378,0.005,2.364,0.01,4.602,0.001,3.731
49,14,133,0.006,1.1,0.002,9.362,0.006,6.343,0.002,1.708
49,14,140,0.019,8.189,0.001,2.457,0.01,2.72,0.002,5.326
49,14,147,0.001,1.608,0.001,7.169,0.002,2.492,0.001,4.398
49,14,154,0.011,9.765,0.002,4.715,0.002,1.959,0.001,2.02
49,14,161,0.002,2.892,0.002,2.719,1.739,5.65,0.002,3.609
49,14,168,0.001,9.941,0.0,1.474,0.001,1.11,0.001,2.351
49,14,175,0.018,3.576,0.007,1.282,0.018,5.046,0.008,0.965
49,21,0,0.002,2.25,0.0,2.135,0.013,2.351,0.008,1.406
49,21,7,0.002,0.786,0.014,1.89,0.001,2.071,0.007,1.804
49,21,14,0.006,0.776,0.001,2.135,0.005,1.178,0.007,1.465
49,21,21,0.011,3.305,0.006,1.752,0.009,2.761,0.008,1.046
49,21,28,0.004,1.662,0.007,1.342,0.003,3.237,0.001,0.608
49,21,35,0.008,2.962,0.013,2.406,0.002,2.612,0.003,2.021
49,21,42,0.004,2.519,0.005,1.769,0.017,1.686,0.004,0.695
49,21,49,0.005,2.283,0.004,1.865,0.001,3.315,0.001,4.041
49,21,56,0.0,3.86,0.001,3.905,0.001,1.148,0.0,1.031
49,21,63,0.015,1.028,0.001,1.422,0.008,2.142,0.009,2.818
49,21,70,0.005,3.308,0.01,2.672,0.001,3.174,0.005,2.278
49,21,77,0.01,4.077,0.006,2.205,0.001,2.778,0.001,2.654
49,21,84,0.002,1.687,0.009,1.307,0.009,4.324,0.01,1.583
49,21,91,0.007,0.748,0.013,3.376,0.004,0.973,0.004,2.203
49,21,98,0.001,0.61,0.009,0.567,0.001,3.436,0.001,1.152
49,21,105,0.008,3.797,0.002,1.036,0.009,2.074,0.008,4.034
49,21,112,0.016,1.813,0.0,0.582,0.002,2.311,0.003,4.047
49,21,119,0.003,1.822,0.014,3.769,0.001,2.669,0.001,1.794
49,21,126,0.01,2.848,0.001,1.298,0.007,2.041,0.005,3.943
49,21,133,0.003,1.644,0.008,5.486,0.001,3.401,0.002,2.682
49,21,140,0.007,3.157,0.01,1.275,0.001,0.697,0.001,1.245
49,21,147,0.001,1.936,0.008,0.936,0.007,1.638,0.003,3.156
49,21,154,0.013,2.251,0.001,0.524,0.007,2.02,0.003,4.385
49,21,161,0.01,3.559,0.001,4.277,0.001,1.179,0.001,2.262
49,21,168,0.011,1.668,0.001,1.092,0.008,2.564,0.007,0.961
49,21,175,0.004,0.851,0.008,2.698,0.01,2.555,0.009,2.463
49,28,0,0.003,1.885,0.008,1.175,0.01,1.804,0.006,0.826
49,28,7,0.007,2.7,0.006,2.175,0.003,1.981,0.003,1.646
49,28,14,0.003,0.916,0.001,1.536,0.001,4.648,0.008,2.476
49,28,21,0.01,2.9,0.01,1.255,0.008,1.27,0.01,2.426
49,28,28,0.011,0.704,0.001,1.76,0.002,1.876,0.01,2.742
49,28,35,0.001,4.721,0.009,1.813,0.009,3.109,0.004,0.566
49,28,42,0.006,1.696,0.001,0.988,0.007,1.163,0.007,1.728
49,28,49,0.004,2.409,0.007,2.058,0.003,1.371,0.001,3.018
49,28,56,0.005,1.485,0.002,3.126,0.004,2.787,0.002,1.028
49,28,63,0.01,2.89,0.008,1.097,0.003,1.749,0.004,1.877
49,28,70,0.001,3.113,0.003,0.933,0.01,1.13,0.008,0.823
49,28,77,0.005,1.461,0.007,1.584,0.003,0.723,0.003,1.494
49,28,84,0.006,0.573,0.0,1.082,0.007,1.681,0.003,1.606
49,28,91,0.001,1.511,0.004,1.755,0.001,0.751,0.005,1.889
49,28,98,0.005,2.619,0.001,1.367,0.008,2.794,0.002,1.385
49,28,105,0.009,1.502,0.004,2.936,0.01,2.055,0.01,1.28
49,28,112,0.008,2.228,0.007,3.157,0.001,1.265,0.005,1.002
49,28,119,0.009,1.82,0.008,1.331,0.004,1.451,0.009,1.31
49,28,126,0.001,2.953,0.004,2.423,0.002,2.44,0.007,1.724
49,28,133,0.009,2.309,0.001,4.13,0.01,1.215,0.002,1.113
49,28,140,0.005,2.192,0.002,1.107,0.003,1.76,0.002,0.926
49,28,147,0.002,1.147,0.001,2.414,0.006,0.763,0.009,1.629
49,28,154,0.011,0.87,0.002,1.222,0.001,1.185,0.005,1.626
49,28,161,0.002,3.194,0.006,1.25,0.006,1.821,0.002,0.944
49,28,168,0.006,1.502,0.011,1.277,0.011,4.442,0.004,0.317
49,28,175,0.005,2.416,0.007,2.915,0.002,2.214,0.003,1.572
49,35,0,0.008,3.248,0.002,1.537,0.004,1.125,0.006,0.421
49,35,7,0.008,1.35,0.007,2.19,0.006,1.57,0.007,2.741
49,35,14,0.005,2.645,0.007,0.918,0.004,1.306,0.007,2.155
49,35,21,0.002,3.871,0.005,2.364,0.001,1.446,0.003,1.197
49,35,28,0.001,1.524,0.008,1.939,0.005,1.119,0.006,1.362
49,35,35,0.005,2.912,0.008,1.45,0.006,0.976,0.0,2.15
49,35,42,0.007,2.663,0.007,0.66,0.005,1.613,0.003,0.941
49,35,49,0.006,0.959,0.007,0.711,0.006,0.869,0.009,0.64
49,35,56,0.007,1.498,0.005,0.924,0.004,1.281,0.003,1.762
49,35,63,0.007,1.873,0.002,0.626,0.007,1.642,0.008,1.779
49,35,70,0.005,2.824,0.001,1.321,0.003,1.567,0.003,2.135
49,35,77,0.003,1.231,0.001,0.623,0.007,0.858,0.007,1.19
49,35,84,0.008,1.456,0.001,3.485,0.006,1.003,0.006,1.455
49,35,91,0.002,2.027,0.005,1.547,0.004,0.643,0.002,1.776
49,35,98,0.002,2.158,0.005,1.869,0.006,0.523,0.007,1.618
49,35,105,0.002,2.461,0.006,2.026,0.004,1.61,0.003,1.948
49,35,112,0.003,3.415,0.007,0.407,0.004,2.076,0.004,0.771
49,35,119,0.001,2.559,0.005,2.039,0.002,0.753,0.005,0.326
49,35,126,0.008,3.737,0.006,1.777,0.006,1.121,0.006,2.251
49,35,133,0.006,1.862,0.008,2.351,0.004,3.459,0.004,1.84
49,35,140,0.005,3.269,0.003,2.335,0.007,2.395,0.001,1.757
49,35,147,0.006,0.43,0.007,1.641,0.006,1.903,0.005,0.763
49,35,154,0.006,3.463,0.002,1.813,0.003,1.448,0.006,0.646
49,35,161,0.004,2.625,0.003,2.968,0.006,3.501,0.003,1.664
49,35,168,0.007,1.258,0.006,4.148,0.004,2.386,0.007,1.835
49,35,175,0.007,0.525,0.004,2.01,0.004,1.723,0.003,1.84
49,42,0,0.006,1.713,0.003,1.308,0.003,0.826,0.007,1.381
49,42,7,0.003,1.474,0.006,0.313,0.003,0.142,0.006,0.443
49,42,14,0.003,1.506,0.006,1.689,0.003,1.279,0.003,1.547
49,42,21,0.004,1.594,0.004,2.898,0.006,2.426,0.004,1.552
49,42,28,0.006,1.777,0.004,3.486,0.003,0.77,0.007,1.126
49,42,35,0.004,1.789,0.005,1.751,0.003,0.725,0.002,0.641
49,42,42,0.007,0.941,0.006,1.715,0.005,0.463,0.006,1.744
49,42,49,0.005,1.087,0.001,0.809,0.006,0.574,0.003,0.987
49,42,56,0.003,1.559,0.006,1.594,0.002,0.85,0.006,0.715
49,42,63,0.005,1.424,0.007,0.965,0.006,1.692,0.004,2.504
49,42,70,0.002,2.239,0.002,2.213,0.005,0.894,0.006,0.886
49,42,77,0.006,1.375,0.005,2.522,0.007,0.912,0.006,1.065
49,42,84,0.003,0.787,0.006,1.475,0.003,1.398,0.003,1.014
49,42,91,0.006,1.994,0.002,1.147,0.004,2.958,0.005,0.961
49,42,98,0.004,1.09,0.003,0.423,0.003,1.007,0.006,1.112
49,42,105,0.007,2.71,0.007,2.411,0.004,1.001,0.006,0.646
49,42,112,0.005,2.105,0.002,3.707,0.005,0.653,0.006,1.276
49,42,119,0.006,0.957,0.004,4.016,0.005,0.895,0.005,0.883
49,42,126,0.003,1.398,0.005,0.379,0.006,0.975,0.006,0.95
49,42,133,0.006,0.784,0.006,0.822,0.003,1.326,0.004,0.276
49,42,140,0.006,1.085,0.001,1.751,0.006,1.194,0.003,1.338
49,42,147,0.006,2.076,0.007,1.158,0.003,1.135,0.006,1.253
49,42,154,0.005,0.684,0.006,3.438,0.004,3.895,0.003,0.469
49,42,161,0.003,1.179,0.003,1.328,0.006,1.392,0.006,0.894
49,42,168,0.007,1.211,0.004,0.514,0.006,1.164,0.005,1.787
49,42,175,0.003,1.316,0.006,2.421,0.002,0.559,0.006,2.312
49,49,0,0.003,2.274,0.004,2.521,0.005,1.354,0.005,2.914
49,49,7,0.003,1.378,0.003,1.702,0.003,1.623,0.003,0.765
49,49,14,0.005,0.86,0.005,1.957,0.005,1.096,0.005,0.25
49,49,21,0.005,1.228,0.005,2.112,0.004,2.139,0.006,2.715
49,49,28,0.004,0.822,0.004,1.039,0.005,1.303,0.002,1.293
49,49,35,0.004,2.21,0.001,1.938,0.004,1.898,0.006,1.175
49,49,42,0.006,2.165,0.006,0.63,0.006,1.404,0.005,0.84
49,49,49,0.003,3.035,0.006,1.583,0.006,2.307,0.005,1.038
49,49,56,0.006,1.556,0.002,1.348,0.005,1.066,0.004,1.115
49,49,63,0.004,0.62,0.004,0.919,0.004,0.961,0.003,1.176
49,49,70,0.006,2.547,0.005,1.436,0.005,0.636,0.004,1.12
49,49,77,0.001,1.465,0.006,0.845,0.005,1.604,0.005,1.258
49,49,84,0.005,2.294,0.003,0.75,0.004,0.26,0.005,1.107
49,49,91,0.005,2.558,0.005,1.772,0.005,0.623,0.004,0.611
49,49,98,0.005,2.686,0.005,0.615,0.004,0.573,0.005,0.637
49,49,105,0.004,0.494,0.003,1.423,0.003,0.822,0.003,1.949
49,49,112,0.006,2.443,0.006,2.118,0.005,0.653,0.006,1.439
49,49,119,0.006,2.344,0.005,1.107,0.006,2.378,0.004,0.194
49,49,126,0.003,0.974,0.001,1.208,0.004,0.436,0.005,0.765
49,49,133,0.005,0.649,0.003,1.396,0.005,1.676,0.004,1.175
49,49,140,0.005,2.603,0.004,1.4,0.005,1.632,0.005,1.09
49,49,147,0.005,0.748,0.002,1.797,0.004,1.294,0.002,0.461
49,49,154,0.005,1.474,0.005,1.146,0.005,1.664,0.005,0.65
49,49,161,0.005,1.35,0.005,1.853,0.005,1.786,0.003,0.527
49,49,168,0.005,1.086,0.004,0.617,0.005,1.024,0.005,0.613
49,49,175,0.005,0.898,0.004,2.739,0.005,0.852,0.002,1.206
49,56,0,0.002,0.512,0.004,1.457,0.004,0.853,0.004,0.764
49,56,7,0.004,2.069,0.004,1.671,0.003,1.076,0.004,1.559
49,56,14,0.004,1.266,0.004,0.663,0.003,1.079,0.004,0.916
49,56,21,0.002,0.992,0.005,1.47,0.004,2.437,0.004,0.983
49,56,28,0.004,1.532,0.004,0.72,0.004,1.479,0.004,2.048
49,56,35,0.004,0.33,0.004,1.366,0.004,2.689,0.004,0.89
49,56,42,0.004,3.246,0.004,0.999,0.005,0.807,0.005,1.1
49,56,49,0.004,0.894,0.003,0.407,0.003,0.86,0.003,1.134
49,56,56,0.004,1.242,0.004,1.049,0.004,1.233,0.004,0.235
49,56,63,0.004,1.412,0.004,1.1,0.002,1.522,0.004,1.631
49,56,70,0.003,0.99,0.005,0.953,0.004,1.865,0.003,1.063
49,56,77,0.004,2.724,0.005,1.592,0.005,1.018,0.005,0.741
49,56,84,0.004,1.637,0.004,0.843,0.004,0.543,0.002,0.691
49,56,91,0.002,1.457,0.004,0.384,0.005,0.996,0.004,0.145
49,56,98,0.005,0.503,0.005,1.172,0.004,0.517,0.004,0.955
49,56,105,0.004,0.807,0.005,0.379,0.005,1.493,0.002,1.319
49,56,112,0.002,2.832,0.004,1.484,0.003,0.821,0.004,0.958
49,56,119,0.004,2.144,0.002,1.736,0.004,1.168,0.002,1.535
49,56,126,0.004,2.517,0.005,1.099,0.002,1.207,0.004,1.328
49,56,133,0.004,1.83,0.002,2.069,0.004,1.102,0.003,0.913
49,56,140,0.005,0.982,0.003,1.645,0.005,1.811,0.004,2.067
49,56,147,0.003,1.095,0.004,1.472,0.004,0.649,0.005,0.726
49,56,154,0.005,0.725,0.005,2.194,0.004,1.097,0.004,0.64
49,56,161,0.003,1.685,0.003,0.94,0.004,0.719,0.005,1.014
49,56,168,0.004,0.965,0.004,1.101,0.005,1.879,0.003,0.563
49,56,175,0.005,1.09,0.004,1.088,0.005,0.525,0.004,1.139
49,63,0,0.004,0.256,0.003,0.767,0.004,1.53,0.003,2.219
49,63,7,0.003,1.786,0.004,0.459,0.003,0.603,0.003,0.991
49,63,14,0.004,0.753,0.004,0.822,0.003,1.72,0.003,1.887
49,63,21,0.004,0.372,0.004,3.161,0.003,1.261,0.004,1.355
49,63,28,0.004,0.715,0.004,1.006,0.004,1.207,0.004,1.268
49,63,35,0.004,1.545,0.004,1.399,0.003,0.619,0.004,1.168
49,63,42,0.004,0.517,0.004,1.123,0.004,0.709,0.004,0.881
49,63,49,0.003,1.325,0.004,0.639,0.003,1.264,0.004,0.868
49,63,56,0.004,1.239,0.003,1.134,0.003,1.108,0.003,0.41
49,63,63,0.002,1.132,0.003,1.537,0.003,1.0,0.003,0.631
49,63,70,0.003,0.986,0.004,0.442,0.004,1.7,0.004,0.797
49,63,77,0.003,0.744,0.003,1.201,0.003,0.484,0.003,1.036
49,63,84,0.003,0.918,0.003,0.854,0.004,0.991,0.004,1.191
49,63,91,0.003,1.323,0.003,2.077,0.004,0.672,0.004,0.724
49,63,98,0.003,2.492,0.004,1.639,0.003,2.1,0.002,0.953
49,63,105,0.004,2.611,0.003,0.769,0.004,0.371,0.003,1.193
49,63,112,0.004,2.917,0.004,2.095,0.003,1.488,0.002,1.576
49,63,119,0.003,0.665,0.004,1.399,0.003,2.153,0.003,0.757
49,63,126,0.005,1.714,0.004,1.456,0.003,0.952,0.004,1.371
49,63,133,0.004,1.042,0.004,3.451,0.004,1.759,0.003,1.051
49,63,140,0.003,1.069,0.003,1.857,0.003,1.902,0.004,1.164
49,63,147,0.004,1.644,0.003,1.764,0.004,1.524,0.004,0.478
49,63,154,0.003,4.342,0.003,1.014,0.003,1.275,0.004,0.616
49,63,161,0.003,0.988,0.002,1.174,0.003,0.274,0.002,0.258
49,63,168,0.004,1.406,0.002,1.276,0.004,0.433,0.004,1.025
49,63,175,0.004,0.819,0.004,2.033,0.004,0.365,0.003,0.856
49,70,0,0.004,2.849,0.003,1.826,0.003,1.129,0.003,1.508
49,70,7,0.003,3.069,0.004,1.69,0.002,2.173,0.004,1.374
49,70,14,0.003,1.075,0.003,1.297,0.003,0.8,0.003,1.529
49,70,21,0.003,3.367,0.003,2.387,0.003,0.605,0.003,2.033
49,70,28,0.002,1.133,0.003,1.067,0.003,1.422,0.002,2.174
49,70,35,0.004,0.832,0.004,1.295,0.003,1.999,0.003,0.875
49,70,42,0.004,1.754,0.003,1.023,0.003,1.717,0.003,1.043
49,70,49,0.004,3.893,0.003,0.834,0.003,0.92,0.003,2.296
49,70,56,0.003,2.1,0.004,0.866,0.003,1.132,0.003,0.515
49,70,63,0.002,2.157,0.003,1.678,0.003,0.815,0.003,0.947
49,70,70,0.002,1.906,0.002,3.108,0.003,0.494,0.002,1.342
49,70,77,0.003,0.884,0.004,1.037,0.003,1.816,0.003,0.69
49,70,84,0.003,0.477,0.003,0.952,0.004,1.826,0.004,1.451
49,70,91,0.003,0.818,0.002,0.982,0.003,1.191,0.003,1.105
49,70,98,0.003,2.55,0.004,2.196,0.003,1.958,0.004,0.611
49,70,105,0.003,1.147,0.003,1.19,0.003,1.513,0.003,2.083
49,70,112,0.004,0.394,0.003,2.142,0.003,0.976,0.003,1.481
49,70,119,0.003,0.138,0.003,1.99,0.003,1.003,0.003,1.254
49,70,126,0.003,2.938,0.003,0.459,0.003,2.818,0.003,0.771
49,70,133,0.003,2.099,0.003,0.461,0.003,1.107,0.003,1.416
49,70,140,0.004,1.442,0.003,1.531,0.003,2.432,0.003,1.604
49,70,147,0.003,0.935,0.003,2.081,0.004,0.861,0.003,1.784
49,70,154,0.002,1.989,0.003,1.249,0.003,1.98,0.003,1.692
49,70,161,0.002,2.032,0.003,1.411,0.003,1.077,0.002,0.517
49,70,168,0.004,1.611,0.003,0.502,0.002,1.616,0.003,0.88
49,70,175,0.003,1.332,0.002,1.257,0.003,1.287,0.003,1.884
49,77,0,0.004,2.933,0.004,3.202,0.002,1.077,0.003,1.283
49,77,7,0.003,1.891,0.003,1.9,0.004,0.599,0.002,0.749
49,77,14,0.003,1.119,0.003,2.916,0.003,1.53,0.003,5.551
49,77,21,0.003,2.055,0.004,3.426,0.003,0.704,0.003,2.879
49,77,28,0.004,1.214,0.003,3.042,0.003,1.337,0.003,3.049
49,77,35,0.004,1.026,0.003,1.203,0.004,1.502,0.003,0.781
49,77,42,0.003,2.703,0.002,1.484,0.003,2.166,0.003,2.698
49,77,49,0.002,2.865,0.004,1.334,0.003,4.414,0.003,1.637
49,77,56,0.003,2.752,0.003,2.496,0.004,3.011,0.003,4.496
49,77,63,0.004,1.77,0.003,4.282,0.003,1.508,0.003,1.578
49,77,70,0.003,4.518,0.003,2.322,0.002,1.343,0.003,1.218
49,77,77,0.003,0.621,0.003,2.805,0.004,0.871,0.003,1.339
49,77,84,0.004,4.994,0.003,0.593,0.003,1.172,0.003,0.745
49,77,91,0.003,1.127,0.004,2.358,0.003,2.166,0.002,0.652
49,77,98,0.003,3.34,0.003,2.756,0.004,0.128,0.003,1.319
49,77,105,0.003,3.114,0.003,2.296,0.003,3.065,0.003,4.246
49,77,112,0.003,1.244,0.003,1.784,0.002,0.826,0.002,1.731
49,77,119,0.004,0.384,0.004,3.215,0.004,1.129,0.003,1.368
49,77,126,0.003,1.492,0.003,3.514,0.002,6.139,0.003,2.078
49,77,133,0.003,1.13,0.003,2.345,0.002,0.276,0.003,1.015
49,77,140,0.002,0.642,0.003,3.126,0.003,5.489,0.003,1.31
49,77,147,0.003,1.361,0.003,1.487,0.003,2.404,0.002,1.097
49,77,154,0.003,1.488,0.003,0.625,0.003,3.839,0.002,0.571
49,77,161,0.004,0.579,0.003,1.67,0.004,0.437,0.004,1.239
49,77,168,0.003,1.425,0.002,1.449,0.003,3.344,0.003,0.891
49,77,175,0.003,3.045,0.003,4.543,0.002,1.012,0.002,0.868
49,84,0,0.003,2.72,0.003,2.094,0.003,2.717,0.003,4.516
49,84,7,0.002,6.741,0.004,3.758,0.004,1.068,0.003,5.595
49,84,14,0.007,1.313,0.003,6.223,0.002,5.93,0.004,1.828
49,84,21,0.002,2.216,0.002,1.153,0.005,6.452,0.004,5.535
49,84,28,0.003,0.753,0.004,5.009,0.004,2.864,0.004,1.459
49,84,35,0.004,4.528,0.004,2.86,0.003,2.162,0.004,4.908
49,84,42,0.005,6.68,0.004,7.607,0.003,17.312,0.003,2.61
49,84,49,0.005,1.846,0.002,0.862,0.003,1.651,0.004,8.291
49,84,56,0.006,1.809,0.002,9.583,0.005,1.822,0.004,0.728
49,84,63,0.007,0.447,0.005,6.347,0.003,0.739,0.003,1.861
49,84,70,0.005,0.538,0.005,2.764,0.004,7.14,0.005,1.191
49,84,77,0.004,1.141,0.003,1.642,0.002,4.049,0.003,0.323
49,84,84,0.002,16.616,0.003,3.484,0.005,2.995,0.003,0.678
49,84,91,0.008,5.321,0.003,4.011,0.003,1.939,0.003,1.341
49,84,98,0.003,1.587,0.003,5.622,0.003,3.204,0.003,3.576
49,84,105,0.001,4.203,0.003,0.757,0.003,4.853,0.003,1.156
49,84,112,0.002,3.188,0.003,2.197,0.005,3.195,0.003,1.231
49,84,119,0.004,1.341,0.004,3.871,0.004,1.812,0.002,1.897
49,84,126,0.004,1.696,0.003,13.364,0.003,0.841,0.003,2.296
49,84,133,0.005,2.121,0.003,2.512,0.004,0.986,0.003,1.091
49,84,140,0.006,2.293,0.004,10.385,0.001,3.62,0.004,3.294
49,84,147,0.004,0.902,0.002,4.537,0.005,6.484,0.004,1.254
49,84,154,0.006,0.441,0.003,1.333,0.004,0.968,0.003,5.94
49,84,161,0.004,10.451,0.004,3.777,0.003,2.479,0.004,4.736
49,84,168,0.004,3.454,0.003,2.847,0.005,4.508,0.004,1.926
49,84,175,0.006,14.519,0.002,1.71,0.004,7.473,0.006,1.429
56,0,0,0.0,6.177,0.0,3.583,0.0,2.243,0.0,0.385
56,0,7,0.0,7.536,0.0,9.026,0.0,0.061,0.257,7.701
56,0,14,0.0,11.314,0.0,9.62,0.0,9.946,0.0,8.422
56,0,21,0.352,6.652,0.0,6.439,0.0,10.462,0.0,0.069
