Euler1,Euler2,Euler3,n14,n14_noise,n16,n16_noise,n20,n20_noise,n24,n24_noise
35,84,161,0.003,5.069,0.002,15.691,0.002,3.944,0.002,1.62
35,84,168,0.004,3.256,0.006,8.883,0.005,2.363,0.003,2.551
35,84,175,0.007,5.152,0.008,9.295,0.003,16.659,0.004,2.241
42,0,0,0.0,5.229,0.0,1.148,0.253,14.552,0.0,9.844
42,0,7,0.0,12.882,0.0,0.129,0.0,12.062,0.0,2.74
42,0,14,0.0,0.86,0.0,5.431,0.26,2.798,0.264,2.2
42,0,21,0.0,13.851,0.0,11.11,0.0,11.532,0.0,9.116
42,0,28,0.0,8.119,0.0,6.65,0.0,5.744,0.275,11.971
42,0,35,0.0,11.711,0.0,15.39,0.0,13.754,0.0,1.792
42,0,42,0.0,9.542,0.0,8.153,0.275,8.349,0.0,9.947
42,0,49,0.096,15.016,0.0,5.833,0.222,18.593,0.265,2.071
42,0,56,0.312,15.045,0.0,8.83,0.314,8.928,0.266,7.828
42,0,63,0.295,9.37,0.0,9.135,0.0,11.228,0.0,15.596
42,0,70,0.0,4.711,0.0,8.845,0.0,5.978,0.0,10.299
42,0,77,0.442,1.902,0.0,4.58,0.0,16.054,0.308,13.673
42,0,84,0.0,5.886,0.293,8.544,0.237,11.197,0.0,12.153
42,0,91,0.0,0.479,0.0,10.296,0.0,11.666,0.0,0.047
42,0,98,0.366,8.569,0.0,1.339,0.0,9.762,0.0,0.509
42,0,105,0.0,12.657,0.234,7.42,0.0,5.326,0.0,8.003
42,0,112,0.295,17.842,0.299,9.601,0.279,8.819,0.303,0.167
42,0,119,0.0,7.298,0.0,16.224,0.0,0.382,0.245,4.581
42,0,126,0.0,6.783,0.0,9.507,0.291,7.813,0.28,15.164
42,0,133,0.257,12.374,0.0,4.069,0.0,7.914,0.0,4.064
42,0,140,0.0,19.292,0.0,10.246,0.0,1.891,0.0,7.502
42,0,147,0.0,14.752,0.0,14.226,0.0,11.847,0.267,14.411
42,0,154,0.0,0.419,0.0,6.702,0.0,17.059,0.0,7.708
42,0,161,0.0,18.664,0.0,7.956,0.0,5.055,0.208,5.564
42,0,168,0.0,4.132,0.0,19.84,0.0,10.812,0.0,9.223
42,0,175,0.0,0.534,0.0,8.49,0.26,1.52,0.296,7.129
42,7,0,0.033,3.315,0.001,5.779,0.002,5.296,0.018,7.751
42,7,7,0.005,5.615,0.016,4.821,0.048,6.647,0.002,5.786
42,7,14,0.002,17.786,0.025,4.555,0.002,7.041,0.003,9.201
42,7,21,0.108,9.756,0.373,7.003,0.002,3.768,0.003,7.005
42,7,28,0.013,4.493,0.003,10.258,0.002,11.18,0.002,4.905
42,7,35,0.017,7.036,0.016,5.576,0.003,5.256,0.011,6.226
42,7,42,0.008,7.047,0.015,5.623,0.037,10.104,0.002,8.146
42,7,49,0.405,5.926,0.004,5.488,0.003,5.501,0.002,9.2
42,7,56,0.007,4.696,1.714,5.401,0.007,5.386,0.003,4.913
42,7,63,0.011,5.754,0.005,14.54,0.003,5.138,0.002,4.994
42,7,70,0.005,6.396,0.016,6.356,0.002,6.615,0.003,8.847
42,7,77,0.005,4.698,0.001,7.014,0.141,7.004,0.002,5.31
42,7,84,0.008,8.998,0.003,0.658,0.002,9.401,0.001,7.508
42,7,91,0.045,5.423,0.026,6.342,0.002,13.681,0.002,4.754
42,7,98,0.004,4.945,0.017,6.129,0.01,3.36,0.002,8.157
42,7,105,0.015,12.767,0.002,12.469,0.003,5.276,0.003,6.115
42,7,112,0.001,7.071,0.011,4.437,0.003,7.003,0.001,3.61
42,7,119,0.08,5.15,0.001,10.215,0.019,3.196,0.003,6.885
42,7,126,0.101,9.388,0.008,5.728,0.005,5.881,0.002,5.239
42,7,133,0.002,7.291,0.017,11.434,0.001,10.8,0.002,3.484
42,7,140,0.017,9.667,0.014,10.845,0.005,8.553,0.002,5.325
42,7,147,0.011,5.665,0.996,4.557,0.002,5.819,0.003,10.132
42,7,154,0.002,2.068,0.002,8.344,0.002,7.917,0.002,8.476
42,7,161,0.057,11.531,0.037,3.583,0.003,7.004,0.001,5.215
42,7,168,0.017,6.703,0.058,12.07,0.002,6.321,0.003,7.001
42,7,175,0.021,6.295,0.049,4.365,0.092,6.276,0.002,2.009
42,14,0,0.005,2.856,0.002,4.727,0.003,2.684,0.001,5.69
42,14,7,0.001,1.495,0.01,11.53,0.003,4.852,0.005,3.334
42,14,14,0.001,14.003,0.001,10.461,0.001,4.179,0.001,5.187
42,14,21,0.002,14.024,0.001,5.202,0.001,2.195,0.015,9.321
42,14,28,0.004,8.41,0.001,10.093,0.002,7.6,0.001,3.128
42,14,35,0.011,9.394,0.003,8.784,0.003,6.746,0.001,4.414
42,14,42,0.013,11.659,0.002,7.295,0.001,2.401,0.001,11.534
42,14,49,0.008,5.961,0.001,2.998,0.003,14.024,0.001,8.801
42,14,56,0.001,7.155,0.006,3.61,0.003,1.714,0.001,9.573
42,14,63,0.002,14.932,0.001,7.064,0.003,5.726,0.001,8.557
42,14,70,0.001,2.726,0.001,5.722,0.002,4.898,0.011,4.972
42,14,77,0.005,9.573,0.001,5.67,0.001,5.224,0.001,3.907
42,14,84,0.007,4.268,0.001,5.591,0.001,4.253,0.001,11.091
42,14,91,0.006,10.567,0.004,0.557,0.006,7.2,0.002,9.662
42,14,98,0.002,11.311,0.002,7.907,0.002,9.213,0.011,10.15
42,14,105,0.001,5.263,0.006,6.013,0.002,6.864,0.001,10.783
42,14,112,0.002,1.333,0.001,2.684,0.002,1.103,0.001,7.308
42,14,119,0.013,4.046,0.002,3.013,0.006,3.83,0.001,14.014
42,14,126,0.005,1.617,0.001,11.071,0.003,4.292,0.003,3.219
42,14,133,0.018,9.854,0.002,4.73,0.003,5.45,0.001,7.921
42,14,140,0.004,11.162,0.001,7.674,0.002,4.128,0.001,6.681
42,14,147,0.007,8.327,0.001,7.941,0.001,3.113,0.001,2.198
42,14,154,0.002,7.346,0.001,8.146,0.013,3.659,0.001,4.201
42,14,161,0.001,10.223,0.004,11.614,0.001,8.995,0.001,7.866
42,14,168,0.002,9.774,0.0,3.274,0.003,10.832,0.001,6.697
42,14,175,0.008,8.057,0.001,10.387,0.001,1.979,1.478,9.429
42,21,0,0.0,4.885,0.001,7.517,0.001,2.994,0.001,1.52
42,21,7,0.008,7.485,0.003,4.412,0.003,6.486,0.005,4.946
42,21,14,0.008,1.205,0.007,4.837,0.003,9.089,0.002,1.764
42,21,21,0.01,4.016,0.002,4.856,0.002,7.63,0.001,3.617
42,21,28,0.002,1.339,0.004,4.076,0.003,1.673,0.001,8.014
42,21,35,0.001,3.364,0.001,2.901,0.006,5.624,0.006,7.331
42,21,42,0.003,5.25,0.001,2.532,0.013,13.292,0.011,1.912
42,21,49,0.013,3.682,0.001,1.934,0.001,8.407,0.001,1.911
42,21,56,0.002,5.593,0.002,5.642,0.002,6.264,0.007,6.48
42,21,63,0.008,2.519,0.006,3.483,0.005,5.13,0.0,2.93
42,21,70,0.001,5.693,0.013,9.279,0.001,2.494,0.001,1.216
42,21,77,0.002,10.467,0.011,11.586,0.008,6.045,0.002,5.529
42,21,84,0.001,2.329,0.001,3.592,0.002,4.107,0.005,2.424
42,21,91,0.001,4.763,0.002,10.006,0.001,5.579,0.001,2.481
42,21,98,0.011,7.073,0.001,15.686,0.002,6.4,0.001,4.312
42,21,105,0.009,2.638,0.002,12.618,0.005,4.045,0.001,2.76
42,21,112,0.003,4.123,0.004,12.436,0.001,6.314,0.001,4.258
42,21,119,0.001,3.152,0.01,2.769,0.002,1.663,0.002,3.224
42,21,126,0.001,15.025,0.008,6.543,0.004,3.596,0.002,4.815
42,21,133,0.001,2.986,0.003,6.02,0.001,1.487,0.001,11.998
42,21,140,0.009,6.774,0.001,6.679,0.008,17.016,0.009,2.863
42,21,147,0.002,0.943,0.001,1.515,0.002,4.248,0.005,3.744
42,21,154,0.008,4.257,0.001,6.853,0.004,6.952,0.001,3.28
42,21,161,0.007,2.096,0.002,15.748,0.001,6.567,0.002,8.683
42,21,168,0.001,9.595,0.001,3.048,0.001,4.065,0.001,7.007
42,21,175,0.001,11.677,0.006,2.164,0.001,4.258,0.004,2.324
42,28,0,0.008,5.388,0.001,5.869,0.001,9.73,0.001,4.698
42,28,7,0.001,1.077,0.005,5.024,0.007,4.02,0.008,2.665
42,28,14,0.007,1.774,0.001,3.692,0.001,3.45,0.001,5.906
42,28,21,0.0,4.593,0.001,2.784,0.001,1.016,0.001,4.072
42,28,28,0.003,1.664,0.004,2.315,0.007,7.878,0.003,1.778
42,28,35,0.006,1.017,0.001,2.868,0.002,4.179,0.002,2.76
42,28,42,0.002,7.76,0.003,1.291,0.007,2.739,0.002,5.0
42,28,49,0.01,4.322,0.007,1.229,0.001,5.397,0.004,2.909
42,28,56,0.001,4.542,0.004,1.898,0.005,1.914,0.004,1.406
42,28,63,0.006,6.216,0.001,2.396,0.005,4.136,0.006,2.186
42,28,70,0.007,2.989,0.005,1.575,0.004,3.481,0.002,6.043
42,28,77,0.001,4.134,0.0,1.052,0.009,0.959,0.003,3.166
42,28,84,0.007,4.341,0.007,1.662,0.001,4.634,0.001,1.114
42,28,91,0.009,5.666,0.006,3.989,0.004,1.997,0.002,4.133
42,28,98,0.001,3.218,0.005,6.207,0.002,4.04,0.009,2.918
42,28,105,0.008,4.505,0.008,1.608,0.008,1.801,0.007,2.987
42,28,112,0.001,2.84,0.003,4.353,0.0,7.961,0.003,4.328
42,28,119,0.005,2.399,0.001,1.385,0.006,1.084,0.01,1.685
42,28,126,0.005,0.916,0.004,5.365,0.006,2.746,0.004,1.906
42,28,133,0.001,3.648,0.001,0.52,0.003,3.07,0.001,5.469
42,28,140,0.009,2.832,0.003,7.023,0.009,7.981,0.002,5.769
42,28,147,0.001,7.343,0.004,4.939,0.001,5.454,0.003,5.315
42,28,154,0.007,3.408,0.008,4.366,0.004,5.534,0.004,3.052
42,28,161,0.009,3.663,0.008,4.377,0.001,1.023,0.003,5.046
42,28,168,0.001,4.48,0.006,2.498,0.008,2.176,0.008,4.08
42,28,175,0.007,8.113,0.007,4.231,0.006,5.136,0.002,7.318
42,35,0,0.004,3.218,0.005,1.537,0.001,2.74,0.005,3.381
42,35,7,0.003,5.364,0.002,3.298,0.001,1.413,0.004,1.209
42,35,14,0.006,6.007,0.006,3.302,0.003,7.897,0.004,3.607
42,35,21,0.003,3.682,0.0,2.197,0.003,4.991,0.005,5.492
42,35,28,0.007,6.192,0.004,2.595,0.006,4.565,0.003,3.011
42,35,35,0.006,1.703,0.005,2.49,0.005,3.114,0.003,2.297
42,35,42,0.008,1.709,0.004,2.796,0.005,2.033,0.006,1.994
42,35,49,0.004,1.489,0.006,3.004,0.007,2.125,0.002,1.058
42,35,56,0.006,3.254,0.006,2.539,0.005,5.145,0.004,1.433
42,35,63,0.004,2.11,0.007,8.061,0.001,6.591,0.001,3.254
42,35,70,0.001,3.08,0.002,3.693,0.005,1.823,0.001,3.021
42,35,77,0.005,3.808,0.005,3.443,0.006,2.94,0.007,3.813
42,35,84,0.001,3.403,0.002,2.938,0.005,3.009,0.001,0.135
42,35,91,0.002,5.327,0.003,1.469,0.001,2.678,0.007,2.564
42,35,98,0.003,2.653,0.001,0.548,0.005,2.647,0.004,1.789
42,35,105,0.006,4.43,0.001,2.95,0.001,3.229,0.002,3.645
42,35,112,0.007,2.659,0.0,2.291,0.007,1.608,0.006,1.77
42,35,119,0.006,1.224,0.007,3.508,0.005,2.506,0.005,3.095
42,35,126,0.005,1.812,0.005,2.497,0.001,2.209,0.007,3.07
42,35,133,0.007,5.096,0.007,1.181,0.006,0.897,0.001,2.822
42,35,140,0.005,3.361,0.006,2.141,0.007,5.829,0.005,2.729
42,35,147,0.005,5.135,0.007,4.384,0.004,3.317,0.006,2.326
42,35,154,0.003,2.751,0.008,4.335,0.001,1.448,0.002,1.534
42,35,161,0.005,2.267,0.001,1.247,0.005,1.298,0.005,4.099
42,35,168,0.004,5.674,0.003,1.539,0.002,0.755,0.001,3.95
42,35,175,0.001,1.944,0.001,3.916,0.003,3.732,0.005,0.793
42,42,0,0.001,3.084,0.006,0.883,0.001,3.411,0.005,0.874
42,42,7,0.003,2.771,0.004,1.822,0.004,4.895,0.004,1.362
42,42,14,0.005,5.755,0.004,3.593,0.004,3.029,0.006,4.931
42,42,21,0.004,2.449,0.003,1.164,0.004,1.078,0.003,2.137
42,42,28,0.001,0.991,0.006,1.361,0.004,1.407,0.004,4.238
42,42,35,0.004,3.034,0.003,1.614,0.004,3.257,0.004,3.726
42,42,42,0.002,3.481,0.003,3.805,0.005,1.838,0.005,2.512
42,42,49,0.006,2.205,0.003,2.013,0.005,1.783,0.004,1.823
42,42,56,0.002,3.655,0.006,2.377,0.002,2.172,0.004,2.293
42,42,63,0.007,5.544,0.001,2.673,0.001,2.184,0.003,2.846
42,42,70,0.005,1.991,0.005,2.089,0.004,3.449,0.005,1.386
42,42,77,0.006,1.877,0.006,6.245,0.004,3.116,0.004,1.103
42,42,84,0.004,2.895,0.002,5.159,0.003,1.259,0.005,5.461
42,42,91,0.002,4.432,0.004,1.999,0.004,0.95,0.003,4.707
42,42,98,0.005,2.515,0.006,2.463,0.004,4.926,0.004,1.787
42,42,105,0.003,1.384,0.005,4.606,0.004,3.333,0.002,2.495
42,42,112,0.004,1.245,0.005,2.242,0.006,3.959,0.004,6.087
42,42,119,0.004,3.103,0.005,0.677,0.006,0.98,0.004,5.084
42,42,126,0.005,10.87,0.004,2.338,0.001,5.099,0.002,1.377
42,42,133,0.0,2.15,0.002,2.683,0.004,2.12,0.005,4.436
42,42,140,0.006,7.302,0.004,1.789,0.004,3.883,0.006,2.836
42,42,147,0.003,1.827,0.005,3.886,0.003,1.591,0.005,2.517
42,42,154,0.006,2.443,0.002,2.547,0.003,4.737,0.004,5.438
42,42,161,0.004,1.727,0.006,2.064,0.004,2.04,0.005,3.31
42,42,168,0.005,1.508,0.006,6.137,0.003,1.419,0.003,3.43
42,42,175,0.005,3.169,0.004,2.548,0.006,2.122,0.006,0.91
42,49,0,0.004,1.37,0.005,2.262,0.002,3.862,0.004,2.022
42,49,7,0.005,4.03,0.004,3.447,0.005,1.608,0.004,2.11
42,49,14,0.003,1.88,0.001,1.934,0.005,1.16,0.005,3.392
42,49,21,0.005,2.191,0.002,0.834,0.005,3.815,0.001,3.527
42,49,28,0.004,1.4,0.005,4.035,0.004,1.47,0.005,2.561
42,49,35,0.004,2.94,0.005,1.053,0.004,1.411,0.004,1.172
42,49,42,0.001,1.624,0.004,0.931,0.004,2.621,0.004,5.245
42,49,49,0.005,2.765,0.004,4.969,0.004,2.559,0.002,2.85
42,49,56,0.001,4.785,0.003,3.596,0.001,1.594,0.005,2.225
42,49,63,0.005,2.685,0.003,2.956,0.003,2.446,0.003,4.437
42,49,70,0.002,6.675,0.004,1.604,0.005,5.301,0.004,1.94
42,49,77,0.005,1.954,0.004,1.39,0.004,2.145,0.001,2.855
42,49,84,0.003,3.103,0.005,2.608,0.003,3.228,0.004,4.669
42,49,91,0.004,2.597,0.004,2.92,0.004,0.901,0.002,1.261
42,49,98,0.004,1.071,0.003,1.138,0.004,2.363,0.004,1.886
42,49,105,0.003,2.806,0.005,2.449,0.004,2.147,0.002,3.316
42,49,112,0.005,2.618,0.004,1.669,0.004,1.939,0.005,1.788
42,49,119,0.004,5.498,0.003,1.095,0.001,2.797,0.002,1.912
42,49,126,0.005,3.435,0.004,1.091,0.004,2.844,0.004,2.145
42,49,133,0.001,2.475,0.005,1.477,0.005,1.003,0.004,1.104
42,49,140,0.005,8.231,0.004,2.18,0.004,3.431,0.004,0.999
42,49,147,0.002,1.515,0.004,2.827,0.003,0.972,0.004,1.987
42,49,154,0.004,4.723,0.003,2.63,0.004,1.464,0.002,2.816
42,49,161,0.001,5.191,0.004,1.999,0.003,5.183,0.005,3.119
42,49,168,0.005,1.369,0.005,5.433,0.004,0.646,0.003,1.938
42,49,175,0.002,3.773,0.004,3.189,0.003,5.711,0.004,1.295
42,56,0,0.003,2.426,0.003,3.184,0.003,0.685,0.004,0.621
42,56,7,0.004,4.69,0.003,1.93,0.005,0.763,0.001,1.608
42,56,14,0.003,2.095,0.004,1.231,0.003,2.575,0.004,2.528
42,56,21,0.004,3.483,0.002,3.069,0.004,2.721,0.004,0.554
42,56,28,0.003,1.34,0.002,4.859,0.002,3.184,0.005,2.241
42,56,35,0.003,2.186,0.003,3.134,0.004,2.529,0.003,2.154
42,56,42,0.003,1.81,0.002,3.59,0.003,1.385,0.002,1.465
42,56,49,0.002,3.469,0.005,2.255,0.004,1.543,0.004,4.831
42,56,56,0.004,3.36,0.001,0.892,0.003,4.04,0.002,1.097
42,56,63,0.003,1.689,0.004,3.301,0.003,2.507,0.004,1.992
42,56,70,0.002,2.053,0.001,1.356,0.004,2.687,0.004,3.14
42,56,77,0.004,4.066,0.005,2.773,0.002,3.279,0.003,2.864
42,56,84,0.003,1.159,0.002,2.926,0.004,1.148,0.004,1.666
42,56,91,0.003,4.22,0.004,1.999,0.002,0.924,0.002,2.766
42,56,98,0.002,3.832,0.003,4.273,0.004,3.349,0.004,2.963
42,56,105,0.002,0.922,0.004,2.499,0.003,1.857,0.002,3.058
42,56,112,0.004,0.554,0.003,2.966,0.004,2.365,0.003,2.563
42,56,119,0.004,1.661,0.004,1.725,0.003,0.811,0.004,2.832
42,56,126,0.002,2.213,0.004,4.181,0.003,3.459,0.003,1.588
42,56,133,0.004,2.464,0.005,3.487,0.004,2.454,0.005,1.274
42,56,140,0.003,3.262,0.004,0.76,0.002,2.134,0.003,2.013
42,56,147,0.004,0.882,0.004,2.442,0.004,2.654,0.003,2.48
42,56,154,0.004,2.618,0.005,1.632,0.002,1.811,0.004,2.265
42,56,161,0.003,2.381,0.004,2.675,0.005,4.088,0.003,3.907
42,56,168,0.005,2.284,0.003,3.646,0.002,3.412,0.004,3.195
42,56,175,0.003,5.318,0.004,2.65,0.005,3.467,0.003,3.56
42,63,0,0.002,2.115,0.003,0.973,0.004,2.141,0.004,1.243
42,63,7,0.004,2.412,0.003,1.532,0.003,1.315,0.003,1.932
42,63,14,0.003,1.27,0.003,3.349,0.003,2.912,0.003,1.783
42,63,21,0.003,1.177,0.002,6.091,0.002,2.524,0.003,2.937
42,63,28,0.004,2.63,0.003,2.144,0.004,2.387,0.004,1.4
42,63,35,0.004,5.9,0.004,5.459,0.003,2.315,0.003,1.979
42,63,42,0.003,2.062,0.003,5.437,0.003,2.591,0.003,4.218
42,63,49,0.004,6.068,0.003,3.092,0.004,0.345,0.003,0.764
42,63,56,0.004,1.001,0.002,3.136,0.004,1.412,0.003,3.098
42,63,63,0.003,2.365,0.002,2.191,0.003,1.584,0.003,2.982
42,63,70,0.004,4.064,0.003,3.771,0.003,2.393,0.004,1.91
42,63,77,0.004,4.663,0.003,0.886,0.003,1.231,0.003,2.029
42,63,84,0.002,3.668,0.003,2.807,0.003,3.063,0.003,2.535
42,63,91,0.003,0.441,0.004,4.522,0.004,1.168,0.004,2.5
42,63,98,0.003,2.443,0.003,3.009,0.003,0.281,0.003,1.673
42,63,105,0.003,2.083,0.004,5.295,0.003,5.569,0.003,2.535
42,63,112,0.002,2.432,0.002,1.965,0.004,3.045,0.003,1.476
42,63,119,0.003,4.195,0.003,0.87,0.004,1.615,0.003,3.25
42,63,126,0.004,2.186,0.003,3.636,0.003,2.869,0.004,1.601
42,63,133,0.003,3.31,0.003,2.221,0.003,2.521,0.002,1.226
42,63,140,0.004,2.623,0.004,1.816,0.003,2.575,0.004,2.438
42,63,147,0.004,1.948,0.003,1.277,0.002,3.063,0.002,0.758
42,63,154,0.003,4.811,0.004,2.743,0.004,1.894,0.004,0.94
42,63,161,0.004,4.136,0.003,2.37,0.003,2.815,0.003,2.709
42,63,168,0.002,1.8,0.004,2.554,0.002,2.494,0.002,0.851
42,63,175,0.002,1.567,0.002,1.739,0.004,1.707,0.004,1.746
42,70,0,0.002,6.566,0.003,3.807,0.003,1.705,0.002,3.941
42,70,7,0.004,2.192,0.003,5.497,0.004,3.791,0.004,3.283
42,70,14,0.004,2.66,0.002,2.324,0.003,3.013,0.003,2.124
42,70,21,0.003,3.801,0.004,1.876,0.003,1.393,0.003,3.858
42,70,28,0.003,4.356,0.003,1.205,0.003,3.294,0.003,3.258
42,70,35,0.003,3.392,0.002,1.66,0.003,4.247,0.003,3.032
42,70,42,0.003,2.018,0.004,5.015,0.003,1.634,0.004,4.683
42,70,49,0.004,4.131,0.003,3.473,0.003,2.559,0.003,4.839
42,70,56,0.003,5.265,0.003,1.893,0.002,2.675,0.003,2.868
42,70,63,0.003,2.097,0.003,4.876,0.003,1.426,0.002,3.938
42,70,70,0.003,4.018,0.003,4.824,0.003,1.256,0.003,1.923
42,70,77,0.004,3.587,0.003,3.624,0.002,1.076,0.002,1.065
42,70,84,0.002,3.809,0.003,0.639,0.003,5.988,0.003,1.989
42,70,91,0.003,2.282,0.003,2.528,0.003,5.29,0.003,1.369
42,70,98,0.003,1.923,0.002,4.5,0.003,7.185,0.002,1.733
42,70,105,0.003,3.88,0.004,3.658,0.003,2.037,0.003,1.273
42,70,112,0.003,9.663,0.004,6.183,0.003,4.391,0.003,2.535
42,70,119,0.004,3.174,0.003,6.369,0.003,0.841,0.003,4.633
42,70,126,0.002,2.089,0.004,2.348,0.003,3.599,0.003,0.934
42,70,133,0.002,1.796,0.003,2.682,0.003,2.234,0.003,1.016
42,70,140,0.004,2.848,0.003,4.314,0.002,6.339,0.003,1.784
42,70,147,0.003,1.233,0.002,0.685,0.003,1.621,0.004,1.719
42,70,154,0.003,4.901,0.003,0.921,0.003,6.576,0.003,5.121
42,70,161,0.003,3.638,0.003,3.38,0.004,6.813,0.004,1.681
42,70,168,0.001,5.233,0.003,2.715,0.003,1.388,0.002,0.34
42,70,175,0.002,4.7,0.004,6.591,0.002,2.159,0.003,0.873
42,77,0,0.003,5.672,0.004,6.033,0.003,8.967,0.002,2.507
42,77,7,0.004,1.352,0.003,6.602,0.004,4.369,0.003,1.805
42,77,14,0.003,2.237,0.003,8.767,0.002,2.702,0.003,6.539
42,77,21,0.004,3.3,0.003,4.77,0.003,4.503,0.003,3.259
42,77,28,0.003,4.549,0.003,2.187,0.004,3.4,0.002,1.442
42,77,35,0.003,1.706,0.003,2.528,0.002,4.531,0.003,4.591
42,77,42,0.004,4.001,0.002,4.687,0.003,5.665,0.003,1.51
42,77,49,0.004,5.322,0.003,3.031,0.004,5.001,0.003,6.302
42,77,56,0.004,6.525,0.003,12.687,0.001,8.772,0.003,2.419
42,77,63,0.004,6.381,0.003,3.348,0.003,5.122,0.002,9.703
42,77,70,0.002,4.188,0.002,2.164,0.004,1.51,0.003,1.451
42,77,77,0.004,3.438,0.003,4.568,0.003,6.443,0.003,5.735
42,77,84,0.002,1.539,0.003,2.67,0.003,0.41,0.003,0.658
42,77,91,0.003,3.471,0.004,3.136,0.004,8.15,0.003,2.899
42,77,98,0.003,12.776,0.003,3.269,0.002,1.849,0.002,5.75
42,77,105,0.004,1.75,0.003,2.694,0.004,2.697,0.003,2.823
42,77,112,0.003,6.625,0.003,4.303,0.004,2.637,0.003,3.352
42,77,119,0.003,4.542,0.003,3.245,0.001,6.901,0.003,4.168
42,77,126,0.004,3.386,0.004,8.066,0.003,8.062,0.003,1.641
42,77,133,0.002,5.127,0.003,12.395,0.004,2.375,0.002,4.462
42,77,140,0.004,6.088,0.003,4.416,0.003,7.893,0.003,4.572
42,77,147,0.004,4.444,0.002,8.556,0.003,3.098,0.003,0.818
42,77,154,0.004,3.329,0.003,1.081,0.004,3.237,0.002,7.662
42,77,161,0.003,5.073,0.003,2.297,0.003,3.716,0.003,1.917
42,77,168,0.002,5.721,0.003,7.048,0.003,2.62,0.003,3.154
42,77,175,0.002,1.707,0.003,8.65,0.003,6.254,0.003,5.331
42,84,0,0.004,9.759,0.003,2.934,0.002,1.714,0.002,13.686
42,84,7,0.005,2.794,0.003,3.872,0.003,22.246,0.004,3.965
42,84,14,0.007,7.678,0.002,7.772,0.004,3.017,0.003,2.489
42,84,21,0.006,2.379,0.003,8.097,0.005,5.201,0.003,3.544
42,84,28,0.009,4.355,0.004,3.428,0.003,8.621,0.003,27.303
42,84,35,0.007,21.07,0.003,2.277,0.004,2.672,0.003,3.124
42,84,42,0.006,11.542,0.002,3.389,0.004,2.771,0.003,6.665
42,84,49,0.003,4.999,0.005,10.443,0.004,1.366,0.004,19.388
42,84,56,0.002,1.625,0.005,4.792,0.003,4.428,0.004,6.925
42,84,63,0.002,2.405,0.005,1.962,0.002,23.088,0.004,3.029
42,84,70,0.007,5.271,0.004,8.741,0.003,18.975,0.007,18.269
42,84,77,0.004,22.918,0.003,7.606,0.004,3.004,0.007,8.664
42,84,84,0.002,2.731,0.006,7.586,0.006,1.324,0.006,8.287
42,84,91,0.004,1.537,0.005,4.597,0.004,8.174,0.003,17.525
42,84,98,0.007,2.458,0.003,3.345,0.004,2.004,0.004,7.864
42,84,105,0.006,5.62,0.002,19.883,0.003,4.308,0.004,1.866
42,84,112,0.007,15.803,0.003,5.276,0.003,6.888,0.003,20.189
42,84,119,0.007,12.883,0.006,8.199,0.004,3.058,0.003,2.828
42,84,126,0.006,9.107,0.003,4.292,0.002,14.717,0.002,3.642
42,84,133,0.006,2.435,0.004,13.887,0.004,2.024,0.002,4.04
42,84,140,0.003,10.566,0.003,3.535,0.003,10.559,0.002,2.066
42,84,147,0.003,13.801,0.003,13.112,0.005,23.986,0.003,3.959
42,84,154,0.002,10.936,0.004,8.872,0.004,6.752,0.005,8.404
42,84,161,0.002,4.481,0.002,0.865,0.003,2.639,0.003,1.151
42,84,168,0.009,8.318,0.002,21.469,0.002,3.436,0.004,1.002
42,84,175,0.002,11.444,0.004,13.468,0.003,2.247,0.004,6.709
49,0,0,0.0,6.503,0.382,5.844,0.0,9.03,0.0,3.452
49,0,7,0.0,12.246,0.0,8.931,0.0,5.16,0.276,15.708
49,0,14,0.0,9.757,0.0,9.826,0.265,0.03,0.0,13.544
49,0,21,0.0,8.319,0.0,10.231,0.271,9.602,0.0,7.903
49,0,28,0.399,12.798,0.0,9.789,0.0,15.574,0.28,1.0
49,0,35,0.0,10.355,0.0,12.564,0.0,0.378,0.249,11.067
49,0,42,0.0,8.337,0.0,9.245,0.0,9.471,0.0,6.708
49,0,49,0.0,7.065,0.0,7.499,0.255,10.801,0.0,0.898
49,0,56,0.354,5.027,0.0,9.555,0.26,1.064,0.355,3.907
49,0,63,0.355,7.236,0.0,6.755,0.0,13.962,0.132,10.593
49,0,70,0.341,23.983,0.304,6.999,0.0,3.928,0.233,10.085
49,0,77,0.0,14.416,0.0,3.952,0.0,13.224,0.0,10.37
49,0,84,0.0,16.767,0.0,19.816,0.292,11.976,0.0,8.938
49,0,91,0.0,14.894,0.0,19.434,0.348,10.548,0.29,0.726
49,0,98,0.0,2.554,0.0,19.701,0.0,2.481,0.0,16.413
49,0,105,0.0,11.689,0.0,8.69,0.0,8.646,0.353,10.927
49,0,112,0.446,14.171,0.301,7.614,0.0,8.322,0.0,9.007
49,0,119,0.0,7.327,0.0,16.807,0.369,11.267,0.0,14.028
49,0,126,0.0,16.976,0.0,0.619,0.265,11.504,0.264,0.106
49,0,133,0.352,8.973,0.0,8.625,0.0,5.92,0.0,9.835
49,0,140,0.0,1.286,0.0,8.595,0.0,0.151,0.253,6.098
49,0,147,0.375,13.252,0.0,13.226,0.254,15.212,0.254,8.292
49,0,154,0.0,16.728,0.0,15.879,0.0,4.151,0.377,14.738
49,0,161,0.0,3.602,0.284,9.766,0.0,7.734,0.0,3.443
49,0,168,0.0,6.414,0.0,1.72,0.0,6.335,0.0,11.349
49,0,175,0.0,11.29,0.0,16.222,0.275,2.92,0.0,16.511
